,Produit,NumTicket
113899,grape_juice,25718
113900,thyme,25718
113901,mushroom,25718
113902,starch,25718
113903,beef,25718
113904,butter,25719
113905,onion,25719
113906,asparagus,25719
113907,black_pepper,25719
113908,scallion,25719
113909,carrot,25719
113910,artichoke,25719
113911,butter,25721
113912,cane_molasses,25721
113913,grape_juice,25721
113914,onion,25721
113915,mushroom,25721
113916,vinegar,25721
113917,red_wine,25721
113918,butter,25722
113919,pepper,25722
113920,wheat,25722
113921,onion,25722
113922,black_pepper,25722
113923,corn,25722
113924,cayenne,25722
113925,olive_oil,25723
113926,lemon_juice,25723
113927,soy_sauce,25723
113928,orange_juice,25723
113929,black_pepper,25723
113930,parsley,25723
113931,garlic,25723
113932,olive_oil,25728
113933,mushroom,25728
113934,onion,25728
113935,beef,25728
113936,vinegar,25728
113937,soy_sauce,25728
113938,starch,25728
113939,butter,25730
113940,olive_oil,25730
113941,wheat,25730
113942,onion,25730
113943,mushroom,25730
113944,vinegar,25730
113945,yeast,25730
113946,tomato,25731
113947,olive_oil,25731
113948,onion,25731
113949,black_pepper,25731
113950,cayenne,25731
113951,parsley,25731
113952,garlic,25731
113953,cane_molasses,25733
113954,vinegar,25733
113955,pork,25733
113956,lemon_juice,25733
113957,celery_oil,25733
113958,onion,25733
113959,cayenne,25733
113960,tomato,25734
113961,olive_oil,25734
113962,onion,25734
113963,red_wine,25734
113964,fennel,25734
113965,garlic,25734
113966,bell_pepper,25734
113967,cane_molasses,25738
113968,vinegar,25738
113969,beef,25738
113970,onion,25738
113971,black_pepper,25738
113972,tabasco_pepper,25738
113973,oat,25738
113974,butter,25739
113975,rice,25739
113976,onion,25739
113977,beef,25739
113978,parsley,25739
113979,carrot,25739
113980,garlic,25739
113981,butter,25740
113982,cane_molasses,25740
113983,wheat,25740
113984,yeast,25740
113985,vanilla,25740
113986,gelatin,25740
113987,pecan,25740
113988,tomato,25743
113989,olive_oil,25743
113990,basil,25743
113991,garlic,25743
113992,mozzarella_cheese,25743
113993,cheddar_cheese,25743
113994,egg,25743
113995,butter,25744
113996,pepper,25744
113997,starch,25744
113998,parmesan_cheese,25744
113999,scallion,25744
114000,scallop,25744
114001,garlic,25744
114002,wheat,25746
114003,yeast,25746
114004,cherry,25746
114005,vanilla,25746
114006,cream_cheese,25746
114007,egg,25746
114008,milk,25746
114009,vinegar,25748
114010,pepper,25748
114011,wheat,25748
114012,onion,25748
114013,cider,25748
114014,bacon,25748
114015,bean,25748
114016,tomato,25749
114017,pepper,25749
114018,beef,25749
114019,onion,25749
114020,potato,25749
114021,bacon,25749
114022,kidney_bean,25749
114023,cane_molasses,25750
114024,coffee,25750
114025,wheat,25750
114026,yeast,25750
114027,cocoa,25750
114028,rye_flour,25750
114029,vegetable_oil,25750
114030,cane_molasses,25752
114031,butter,25752
114032,wheat,25752
114033,raisin,25752
114034,nutmeg,25752
114035,cinnamon,25752
114036,egg,25752
114037,tomato,25753
114038,pepper,25753
114039,green_bell_pepper,25753
114040,onion,25753
114041,olive,25753
114042,garlic,25753
114043,basil,25753
114044,pepper,25754
114045,grape_juice,25754
114046,mushroom,25754
114047,parmesan_cheese,25754
114048,chive,25754
114049,vegetable_oil,25754
114050,cream,25754
114051,wheat,25755
114052,apple,25755
114053,vanilla,25755
114054,walnut,25755
114055,carrot,25755
114056,cinnamon,25755
114057,egg,25755
114058,butter,25757
114059,dill,25757
114060,lemon_juice,25757
114061,wheat,25757
114062,yeast,25757
114063,cream_cheese,25757
114064,chive,25757
114065,tomato,25758
114066,pepper,25758
114067,parmesan_cheese,25758
114068,olive,25758
114069,garlic,25758
114070,basil,25758
114071,bread,25758
114072,butter,25761
114073,cane_molasses,25761
114074,wheat,25761
114075,nut,25761
114076,milk,25761
114077,cocoa,25761
114078,nutmeg,25761
114079,butter,25762
114080,cane_molasses,25762
114081,wheat,25762
114082,vanilla,25762
114083,cocoa,25762
114084,pecan,25762
114085,lard,25762
114086,butter,25765
114087,cane_molasses,25765
114088,wheat,25765
114089,mustard,25765
114090,onion,25765
114091,macadamia_nut,25765
114092,vanilla,25765
114093,butter,25767
114094,cane_molasses,25767
114095,wheat,25767
114096,ginger,25767
114097,nutmeg,25767
114098,cinnamon,25767
114099,egg,25767
114100,cane_molasses,25768
114101,olive_oil,25768
114102,lemon,25768
114103,onion,25768
114104,vinegar,25768
114105,black_pepper,25768
114106,mango,25768
114107,butter,25769
114108,orange_peel,25769
114109,wheat,25769
114110,walnut,25769
114111,berry,25769
114112,cranberry,25769
114113,cream,25769
114114,tomato,25770
114115,vinegar,25770
114116,pepper,25770
114117,mustard,25770
114118,onion,25770
114119,lima_bean,25770
114120,cayenne,25770
114121,butter,25771
114122,cane_molasses,25771
114123,wheat,25771
114124,raisin,25771
114125,oat,25771
114126,cinnamon,25771
114127,egg,25771
114128,butter,25772
114129,nut,25772
114130,peppermint,25772
114131,milk,25772
114132,cocoa,25772
114133,cream_cheese,25772
114134,vanilla,25772
114135,cane_molasses,25773
114136,butter,25773
114137,wheat,25773
114138,vanilla,25773
114139,ginger,25773
114140,walnut,25773
114141,nutmeg,25773
114142,olive_oil,25774
114143,dill,25774
114144,pepper,25774
114145,onion,25774
114146,potato,25774
114147,garlic,25774
114148,cream,25774
114149,cane_molasses,25775
114150,pork,25775
114151,mustard,25775
114152,onion,25775
114153,black_pepper,25775
114154,ginger,25775
114155,maple_syrup,25775
114156,butter,25777
114157,lemon_juice,25777
114158,wheat,25777
114159,vanilla,25777
114160,ginger,25777
114161,pecan,25777
114162,cinnamon,25777
114163,vinegar,25778
114164,pepper,25778
114165,onion,25778
114166,cider,25778
114167,bean,25778
114168,bell_pepper,25778
114169,olive,25778
114170,butter,25779
114171,wheat,25779
114172,yeast,25779
114173,orange_juice,25779
114174,orange,25779
114175,egg,25779
114176,milk,25779
114177,butter,25781
114178,pepper,25781
114179,onion,25781
114180,chicken_broth,25781
114181,parmesan_cheese,25781
114182,veal,25781
114183,vegetable_oil,25781
114184,coconut,25783
114185,gelatin,25783
114186,vanilla,25783
114187,almond,25783
114188,strawberry,25783
114189,pecan,25783
114190,milk,25783
114191,butter,25784
114192,olive_oil,25784
114193,pepper,25784
114194,onion,25784
114195,mushroom,25784
114196,parsley,25784
114197,parmesan_cheese,25784
114198,butter,25785
114199,wheat,25785
114200,cardamom,25785
114201,lemon_peel,25785
114202,almond,25785
114203,cinnamon,25785
114204,egg,25785
114205,cane_molasses,25786
114206,corn,25786
114207,raisin,25786
114208,oat,25786
114209,peanut_butter,25786
114210,rice,25786
114211,vanilla,25786
114212,wheat,25787
114213,honey,25787
114214,oat,25787
114215,buckwheat,25787
114216,egg,25787
114217,milk,25787
114218,whole_grain_wheat_flour,25787
114219,tomato,25788
114220,pepper,25788
114221,onion,25788
114222,bacon,25788
114223,buttermilk,25788
114224,garlic,25788
114225,vegetable_oil,25788
114226,butter,25792
114227,cane_molasses,25792
114228,wheat,25792
114229,vanilla,25792
114230,cocoa,25792
114231,pecan,25792
114232,egg,25792
114233,butter,25802
114234,cane_molasses,25802
114235,wheat,25802
114236,apricot,25802
114237,vanilla,25802
114238,walnut,25802
114239,cocoa,25802
114240,butter,25803
114241,wheat,25803
114242,ham,25803
114243,starch,25803
114244,swiss_cheese,25803
114245,bell_pepper,25803
114246,chicken,25803
114247,butter,25808
114248,dill,25808
114249,wheat,25808
114250,onion,25808
114251,yeast,25808
114252,parsley,25808
114253,parmesan_cheese,25808
114254,orange_peel,25809
114255,butter,25809
114256,lemon_juice,25809
114257,wheat,25809
114258,orange_juice,25809
114259,almond,25809
114260,walnut,25809
114261,cane_molasses,25810
114262,butter,25810
114263,wheat,25810
114264,vanilla,25810
114265,oat,25810
114266,cranberry,25810
114267,orange,25810
114268,tomato,25811
114269,wheat,25811
114270,onion,25811
114271,chicken_broth,25811
114272,macaroni,25811
114273,parmesan_cheese,25811
114274,mozzarella_cheese,25811
114275,turkey,25815
114276,vinegar,25815
114277,apricot,25815
114278,tabasco_pepper,25815
114279,white_wine,25815
114280,honey,25815
114281,garlic,25815
114282,wheat,25816
114283,vanilla,25816
114284,cocoa,25816
114285,oat,25816
114286,pecan,25816
114287,lard,25816
114288,egg,25816
114289,cane_molasses,25820
114290,wheat,25820
114291,sour_milk,25820
114292,ginger,25820
114293,cinnamon,25820
114294,lard,25820
114295,egg,25820
114296,butter,25823
114297,wheat,25823
114298,vanilla,25823
114299,walnut,25823
114300,cocoa,25823
114301,buttermilk,25823
114302,egg,25823
114303,butter,25824
114304,wheat,25824
114305,plum,25824
114306,buttermilk,25824
114307,pecan,25824
114308,cinnamon,25824
114309,vegetable_oil,25824
114310,butter,25826
114311,olive_oil,25826
114312,lemon_juice,25826
114313,cayenne,25826
114314,white_wine,25826
114315,macaroni,25826
114316,basil,25826
114317,coriander,25828
114318,fenugreek,25828
114319,pork,25828
114320,cream,25828
114321,black_pepper,25828
114322,pepper,25828
114323,cumin,25828
114324,butter,25829
114325,vinegar,25829
114326,cane_molasses,25829
114327,lemon_juice,25829
114328,lemon,25829
114329,celery_oil,25829
114330,onion,25829
114331,tomato,25830
114332,cane_molasses,25830
114333,pork,25830
114334,green_bell_pepper,25830
114335,thyme,25830
114336,onion,25830
114337,vinegar,25830
114338,tomato,25831
114339,coconut,25831
114340,rice,25831
114341,wheat,25831
114342,scallion,25831
114343,pineapple,25831
114344,chicken,25831
114345,cheese,25832
114346,pepper,25832
114347,cayenne,25832
114348,corn,25832
114349,lime_juice,25832
114350,cilantro,25832
114351,cumin,25832
114352,butter,25834
114353,cheese,25834
114354,wheat,25834
114355,brussels_sprout,25834
114356,cayenne,25834
114357,celery,25834
114358,milk,25834
114359,cane_molasses,25835
114360,butter,25835
114361,coconut,25835
114362,wheat,25835
114363,corn,25835
114364,cocoa,25835
114365,oat,25835
114366,pepper,25836
114367,lemon_juice,25836
114368,apple,25836
114369,onion,25836
114370,seed,25836
114371,cabbage,25836
114372,milk,25836
114373,butter,25838
114374,wheat,25838
114375,gelatin,25838
114376,pineapple,25838
114377,lemon,25838
114378,milk,25838
114379,cream,25838
114380,butter,25843
114381,wheat,25843
114382,vanilla,25843
114383,cocoa,25843
114384,buttermilk,25843
114385,egg,25843
114386,milk,25843
114387,butter,25844
114388,coconut,25844
114389,wheat,25844
114390,cherry,25844
114391,vanilla,25844
114392,honey,25844
114393,fruit,25844
114394,wheat,25848
114395,vanilla,25848
114396,walnut,25848
114397,cocoa,25848
114398,vegetable_oil,25848
114399,egg,25848
114400,zucchini,25848
114401,butter,25849
114402,coffee,25849
114403,wheat,25849
114404,vanilla,25849
114405,cocoa,25849
114406,cream_cheese,25849
114407,egg,25849
114408,butter,25850
114409,cane_molasses,25850
114410,wheat,25850
114411,apple,25850
114412,vanilla,25850
114413,walnut,25850
114414,cocoa,25850
114415,butter,25851
114416,cane_molasses,25851
114417,wheat,25851
114418,vanilla,25851
114419,cocoa,25851
114420,pecan,25851
114421,egg,25851
114422,cane_molasses,25853
114423,butter,25853
114424,wheat,25853
114425,vinegar,25853
114426,ginger,25853
114427,honey,25853
114428,nutmeg,25853
114429,vinegar,25855
114430,pepper,25855
114431,green_bell_pepper,25855
114432,onion,25855
114433,celery,25855
114434,carrot,25855
114435,macaroni,25855
114436,butter,25856
114437,cane_molasses,25856
114438,pork,25856
114439,apple,25856
114440,onion,25856
114441,starch,25856
114442,black_pepper,25856
114443,tomato,25857
114444,cane_molasses,25857
114445,pepper,25857
114446,onion,25857
114447,vinegar,25857
114448,tabasco_pepper,25857
114449,celery,25857
114450,vinegar,25860
114451,cilantro,25860
114452,sesame_oil,25860
114453,soy_sauce,25860
114454,orange_juice,25860
114455,cayenne,25860
114456,pepper,25860
114457,tomato,25865
114458,green_bell_pepper,25865
114459,onion,25865
114460,cayenne,25865
114461,cumin,25865
114462,garlic,25865
114463,vegetable_oil,25865
114464,tomato,25868
114465,vinegar,25868
114466,pepper,25868
114467,mustard,25868
114468,onion,25868
114469,cane_molasses,25868
114470,beer,25868
114471,cane_molasses,25869
114472,vinegar,25869
114473,pork,25869
114474,mustard,25869
114475,onion,25869
114476,bourbon_whiskey,25869
114477,black_pepper,25869
114478,butter,25870
114479,coriander,25870
114480,pepper,25870
114481,green_bell_pepper,25870
114482,onion,25870
114483,fenugreek,25870
114484,cumin,25870
114485,butter,25871
114486,wheat,25871
114487,vanilla,25871
114488,nutmeg,25871
114489,sherry,25871
114490,vegetable_oil,25871
114491,egg,25871
114492,butter,25872
114493,lemon_juice,25872
114494,wheat,25872
114495,vanilla,25872
114496,cocoa,25872
114497,egg,25872
114498,milk,25872
114499,butter,25873
114500,wheat,25873
114501,rum,25873
114502,vanilla,25873
114503,walnut,25873
114504,vegetable_oil,25873
114505,egg,25873
114506,butter,25877
114507,wheat,25877
114508,parmesan_cheese,25877
114509,garlic,25877
114510,oregano,25877
114511,basil,25877
114512,cheddar_cheese,25877
114513,butter,25878
114514,wheat,25878
114515,vanilla,25878
114516,almond,25878
114517,seed,25878
114518,vegetable_oil,25878
114519,sherry,25878
114520,butter,25879
114521,lemon,25879
114522,vanilla,25879
114523,wheat,25879
114524,egg,25879
114525,milk,25879
114526,cream,25879
114527,butter,25880
114528,lemon,25880
114529,vanilla,25880
114530,milk,25880
114531,mace,25880
114532,nutmeg,25880
114533,wheat,25880
114534,butter,25884
114535,wheat,25884
114536,vanilla,25884
114537,orange_juice,25884
114538,cocoa,25884
114539,cream_cheese,25884
114540,orange,25884
114541,butter,25885
114542,pork,25885
114543,apple,25885
114544,onion,25885
114545,sage,25885
114546,black_pepper,25885
114547,parsley,25885
114548,butter,25886
114549,pork,25886
114550,marjoram,25886
114551,apple,25886
114552,onion,25886
114553,black_pepper,25886
114554,sage,25886
114555,butter,25888
114556,wheat,25888
114557,vanilla,25888
114558,almond,25888
114559,raspberry,25888
114560,egg,25888
114561,cream,25888
114562,pepper,25896
114563,beef,25896
114564,onion,25896
114565,potato,25896
114566,carrot,25896
114567,cabbage,25896
114568,egg,25896
114569,pork,25897
114570,lemon_juice,25897
114571,wheat,25897
114572,beef,25897
114573,onion,25897
114574,potato,25897
114575,pepper,25897
114576,pork,25898
114577,meat,25898
114578,thyme,25898
114579,cayenne,25898
114580,sage,25898
114581,bay,25898
114582,black_pepper,25898
114583,cane_molasses,25901
114584,vinegar,25901
114585,pork,25901
114586,onion,25901
114587,peach,25901
114588,cayenne,25901
114589,pepper,25901
114590,pork,25902
114591,lemon_juice,25902
114592,wheat,25902
114593,apple,25902
114594,black_pepper,25902
114595,parsley,25902
114596,honey,25902
114597,butter,25906
114598,cane_molasses,25906
114599,coconut,25906
114600,wheat,25906
114601,vanilla,25906
114602,almond,25906
114603,gelatin,25906
114604,wheat,25909
114605,raisin,25909
114606,walnut,25909
114607,nutmeg,25909
114608,cinnamon,25909
114609,lard,25909
114610,egg,25909
114611,butter,25911
114612,wheat,25911
114613,vanilla,25911
114614,almond,25911
114615,date,25911
114616,rice,25911
114617,egg,25911
114618,butter,25913
114619,lemon_juice,25913
114620,wheat,25913
114621,cocoa,25913
114622,cinnamon,25913
114623,vegetable_oil,25913
114624,lemon,25913
114625,butter,25915
114626,cheese,25915
114627,pepper,25915
114628,wheat,25915
114629,mustard,25915
114630,onion,25915
114631,vinegar,25915
114632,tomato,25916
114633,vinegar,25916
114634,lemon_juice,25916
114635,celery_oil,25916
114636,onion,25916
114637,corn,25916
114638,tabasco_pepper,25916
114639,vinegar,25917
114640,green_bell_pepper,25917
114641,celery,25917
114642,gelatin,25917
114643,lemon_juice,25917
114644,cucumber,25917
114645,vegetable_oil,25917
114646,cheese,25918
114647,pepper,25918
114648,mustard,25918
114649,swiss_cheese,25918
114650,bell_pepper,25918
114651,chive,25918
114652,vegetable_oil,25918
114653,butter,25919
114654,pepper,25919
114655,wheat,25919
114656,ham,25919
114657,mushroom,25919
114658,scallion,25919
114659,bell_pepper,25919
114660,butter,25920
114661,cane_molasses,25920
114662,wheat,25920
114663,vanilla,25920
114664,cocoa,25920
114665,pecan,25920
114666,cinnamon,25920
114667,coconut,25924
114668,wheat,25924
114669,cocoa,25924
114670,gelatin,25924
114671,bean,25924
114672,lard,25924
114673,milk,25924
114674,vinegar,25925
114675,apple,25925
114676,onion,25925
114677,walnut,25925
114678,celery,25925
114679,lettuce,25925
114680,cucumber,25925
114681,butter,25926
114682,cane_molasses,25926
114683,wheat,25926
114684,vanilla,25926
114685,cocoa,25926
114686,oat,25926
114687,peanut_butter,25926
114688,butter,25929
114689,wheat,25929
114690,apple,25929
114691,vanilla,25929
114692,raisin,25929
114693,oat,25929
114694,cinnamon,25929
114695,cane_molasses,25930
114696,wheat,25930
114697,vanilla,25930
114698,raisin,25930
114699,oat,25930
114700,nutmeg,25930
114701,cinnamon,25930
114702,butter,25931
114703,cane_molasses,25931
114704,wheat,25931
114705,vanilla,25931
114706,cocoa,25931
114707,oat,25931
